stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2016-03-02 19:00:00,2016,3,2,19,0,3,0.0,0.0,0.0,2496
2016-03-02 19:10:00,2016,3,2,19,10,3,0.0,0.0,0.0,2460
2016-03-02 19:20:00,2016,3,2,19,20,3,0.0,0.0,0.0,2352
2016-03-02 19:30:00,2016,3,2,19,30,3,0.0,0.0,0.0,2292
2016-03-02 19:40:00,2016,3,2,19,40,3,0.0,0.0,0.0,2292
2016-03-02 19:50:00,2016,3,2,19,50,3,0.0,0.0,0.0,2100
2016-03-02 20:00:00,2016,3,2,20,0,3,0.0,0.0,0.0,2004
2016-03-02 20:10:00,2016,3,2,20,10,3,0.0,0.0,0.0,1968
2016-03-02 20:20:00,2016,3,2,20,20,3,0.0,0.0,0.0,2136
2016-03-02 20:30:00,2016,3,2,20,30,3,0.0,0.0,0.0,1836
2016-03-02 20:40:00,2016,3,2,20,40,3,0.0,0.0,0.0,1764
2016-03-02 20:50:00,2016,3,2,20,50,3,0.0,0.0,0.0,1752
2016-03-02 21:00:00,2016,3,2,21,0,3,0.0,0.0,0.0,1668
2016-03-02 21:10:00,2016,3,2,21,10,3,0.0,0.0,0.0,1884
2016-03-02 21:20:00,2016,3,2,21,20,3,0.0,0.0,0.0,1788
2016-03-02 21:30:00,2016,3,2,21,30,3,0.0,0.0,0.0,1584
2016-03-02 21:40:00,2016,3,2,21,40,3,0.0,0.0,0.0,1464
2016-03-02 21:50:00,2016,3,2,21,50,3,0.0,0.0,0.0,1416
2016-03-02 22:00:00,2016,3,2,22,0,3,0.0,0.0,0.0,1272
2016-03-02 22:10:00,2016,3,2,22,10,3,0.0,0.0,0.0,1428
2016-03-02 22:20:00,2016,3,2,22,20,3,0.0,0.0,0.0,1332
2016-03-02 22:30:00,2016,3,2,22,30,3,0.0,0.0,0.0,1236
2016-03-02 22:40:00,2016,3,2,22,40,3,0.0,0.0,0.0,1152
2016-03-02 22:50:00,2016,3,2,22,50,3,0.0,0.0,0.0,1200
2016-03-02 23:00:00,2016,3,2,23,0,3,0.0,0.0,0.0,1008
2016-03-02 23:10:00,2016,3,2,23,10,3,0.0,0.0,0.0,1092
2016-03-02 23:20:00,2016,3,2,23,20,3,0.0,0.0,0.0,984
2016-03-02 23:30:00,2016,3,2,23,30,3,0.0,0.0,0.0,972
2016-03-02 23:40:00,2016,3,2,23,40,3,0.0,0.0,0.0,852
2016-03-02 23:50:00,2016,3,2,23,50,3,0.0,0.0,0.0,864
2016-03-03 00:00:00,2016,3,3,0,0,4,0.0,0.0,0.0,672
2016-03-03 00:10:00,2016,3,3,0,10,4,0.0,0.0,0.0,492
2016-03-03 00:20:00,2016,3,3,0,20,4,0.0,0.0,0.0,576
2016-03-03 00:30:00,2016,3,3,0,30,4,0.0,0.0,0.0,408
2016-03-03 00:40:00,2016,3,3,0,40,4,0.0,0.0,0.0,396
2016-03-03 00:50:00,2016,3,3,0,50,4,0.0,0.0,0.0,384
2016-03-03 01:00:00,2016,3,3,1,0,4,0.0,0.0,0.0,372
2016-03-03 01:10:00,2016,3,3,1,10,4,0.0,0.0,0.0,336
2016-03-03 01:20:00,2016,3,3,1,20,4,0.0,0.0,0.0,324
2016-03-03 01:30:00,2016,3,3,1,30,4,0.0,0.0,0.0,312
2016-03-03 01:40:00,2016,3,3,1,40,4,0.0,0.0,0.0,312
2016-03-03 01:50:00,2016,3,3,1,50,4,0.0,0.0,0.0,252
2016-03-03 02:00:00,2016,3,3,2,0,4,0.0,0.0,0.0,252
2016-03-03 02:10:00,2016,3,3,2,10,4,0.0,0.0,0.0,252
2016-03-03 02:20:00,2016,3,3,2,20,4,0.0,0.0,0.0,252
2016-03-03 02:30:00,2016,3,3,2,30,4,0.0,0.0,0.0,252
2016-03-03 02:40:00,2016,3,3,2,40,4,0.0,0.0,0.0,252
2016-03-03 02:50:00,2016,3,3,2,50,4,0.0,0.0,0.0,264
2016-03-03 03:00:00,2016,3,3,3,0,4,0.0,0.0,0.0,264
2016-03-03 03:10:00,2016,3,3,3,10,4,0.0,0.0,0.0,300
2016-03-03 03:20:00,2016,3,3,3,20,4,0.0,0.0,0.0,228
2016-03-03 03:30:00,2016,3,3,3,30,4,0.0,0.0,0.0,252
2016-03-03 03:40:00,2016,3,3,3,40,4,0.0,0.0,0.0,312
2016-03-03 03:50:00,2016,3,3,3,50,4,0.0,0.0,0.0,288
2016-03-03 04:00:00,2016,3,3,4,0,4,0.0,0.0,0.0,372
2016-03-03 04:10:00,2016,3,3,4,10,4,0.0,0.0,0.0,432
2016-03-03 04:20:00,2016,3,3,4,20,4,0.0,0.0,0.0,504
2016-03-03 04:30:00,2016,3,3,4,30,4,0.0,0.0,0.0,624
2016-03-03 04:40:00,2016,3,3,4,40,4,0.0,0.0,0.0,684
2016-03-03 04:50:00,2016,3,3,4,50,4,0.0,0.0,0.0,672
2016-03-03 05:00:00,2016,3,3,5,0,4,0.0,0.0,0.0,744
2016-03-03 05:10:00,2016,3,3,5,10,4,0.0,0.0,0.0,792
2016-03-03 05:20:00,2016,3,3,5,20,4,0.0,0.0,0.0,1164
2016-03-03 05:30:00,2016,3,3,5,30,4,0.0,0.0,0.0,1296
2016-03-03 05:40:00,2016,3,3,5,40,4,0.0,0.0,0.0,1452
2016-03-03 05:50:00,2016,3,3,5,50,4,0.0,0.0,0.0,1464
2016-03-03 06:00:00,2016,3,3,6,0,4,0.0,0.0,0.0,1416
2016-03-03 06:10:00,2016,3,3,6,10,4,0.0,0.0,0.0,1824
2016-03-03 06:20:00,2016,3,3,6,20,4,0.0,0.0,0.0,1872
2016-03-03 06:30:00,2016,3,3,6,30,4,0.0,0.0,0.0,2040
2016-03-03 06:40:00,2016,3,3,6,40,4,0.0,0.0,0.0,2352
2016-03-03 06:50:00,2016,3,3,6,50,4,0.0,0.0,0.0,2208
2016-03-03 07:00:00,2016,3,3,7,0,4,0.0,0.0,0.0,2268
2016-03-03 07:10:00,2016,3,3,7,10,4,0.0,0.0,0.0,2664
2016-03-03 07:20:00,2016,3,3,7,20,4,0.0,0.0,0.0,2652
2016-03-03 07:30:00,2016,3,3,7,30,4,0.0,0.0,0.0,2916
2016-03-03 07:40:00,2016,3,3,7,40,4,0.0,0.0,0.0,2880
2016-03-03 07:50:00,2016,3,3,7,50,4,0.0,0.0,0.0,2856
2016-03-03 08:00:00,2016,3,3,8,0,4,0.0,0.0,0.0,2412
2016-03-03 08:10:00,2016,3,3,8,10,4,0.0,0.0,0.0,2568
2016-03-03 08:20:00,2016,3,3,8,20,4,0.0,0.0,0.0,2532
